tracker_model,target_model,tracker_wins,target_wins,draws
tracker160.pth,target97.pth,85,115,0
tracker160.pth,target99.pth,70,130,0
tracker160.pth,target101.pth,37,163,0
tracker160.pth,target103.pth,98,102,0
tracker160.pth,target105.pth,69,131,0
tracker160.pth,target107.pth,121,79,0
tracker160.pth,target109.pth,83,117,0
tracker160.pth,target111.pth,79,121,0
tracker160.pth,target113.pth,59,141,0
tracker160.pth,target115.pth,82,118,0
tracker160.pth,target117.pth,146,54,0
tracker160.pth,target119.pth,163,37,0
tracker160.pth,target121.pth,95,105,0
tracker160.pth,target123.pth,112,88,0
tracker160.pth,target125.pth,89,111,0
tracker160.pth,target127.pth,42,158,0
tracker160.pth,target129.pth,103,97,0
tracker160.pth,target131.pth,21,179,0
tracker160.pth,target133.pth,78,122,0
tracker160.pth,target135.pth,86,114,0
tracker160.pth,target137.pth,78,122,0
tracker160.pth,target139.pth,120,80,0
tracker160.pth,target141.pth,49,151,0
tracker160.pth,target143.pth,23,177,0
tracker160.pth,target145.pth,70,130,0
tracker160.pth,target147.pth,61,139,0
tracker160.pth,target149.pth,81,119,0
tracker160.pth,target151.pth,108,92,0
tracker160.pth,target153.pth,172,28,0
tracker160.pth,target155.pth,116,84,0
tracker160.pth,target157.pth,118,82,0
tracker160.pth,target159.pth,90,110,0
tracker160.pth,target161.pth,45,155,0
tracker160.pth,target163.pth,64,136,0
tracker160.pth,target165.pth,121,79,0
tracker160.pth,target167.pth,138,62,0
tracker160.pth,target169.pth,49,151,0
tracker160.pth,target171.pth,55,145,0
tracker160.pth,target173.pth,129,71,0
tracker160.pth,target175.pth,115,85,0
tracker160.pth,target177.pth,142,58,0
tracker160.pth,target179.pth,140,60,0
tracker160.pth,target181.pth,126,74,0
tracker160.pth,target183.pth,183,17,0
tracker160.pth,target185.pth,167,33,0
tracker160.pth,target187.pth,155,45,0
tracker160.pth,target189.pth,162,38,0
tracker160.pth,target191.pth,132,68,0
tracker160.pth,target193.pth,94,106,0
tracker160.pth,target195.pth,106,94,0
tracker160.pth,target197.pth,168,32,0
tracker160.pth,target199.pth,156,44,0
tracker160.pth,target201.pth,120,80,0
tracker160.pth,target203.pth,156,44,0
tracker160.pth,target205.pth,107,93,0
tracker160.pth,target207.pth,144,56,0
tracker160.pth,target209.pth,145,55,0
tracker160.pth,target211.pth,178,22,0
tracker160.pth,target213.pth,165,35,0
tracker160.pth,target215.pth,169,31,0
tracker160.pth,target217.pth,107,93,0
tracker160.pth,target219.pth,81,119,0
tracker160.pth,target221.pth,135,65,0
tracker160.pth,target223.pth,194,6,0
tracker160.pth,target225.pth,180,20,0
tracker160.pth,target227.pth,134,66,0
tracker160.pth,target229.pth,143,57,0
tracker160.pth,target231.pth,192,8,0
tracker160.pth,target233.pth,174,26,0
tracker160.pth,target235.pth,192,8,0
tracker160.pth,target237.pth,188,12,0
tracker160.pth,target239.pth,120,80,0
tracker160.pth,target241.pth,112,88,0
tracker160.pth,target243.pth,148,52,0
tracker160.pth,target245.pth,124,76,0
tracker160.pth,target247.pth,84,116,0
tracker160.pth,target249.pth,101,99,0
tracker160.pth,target251.pth,85,115,0
tracker160.pth,target253.pth,89,111,0
tracker160.pth,target255.pth,63,137,0
tracker160.pth,target257.pth,60,140,0
tracker160.pth,target259.pth,106,94,0
tracker160.pth,target261.pth,130,70,0
tracker160.pth,target263.pth,94,106,0
tracker160.pth,target265.pth,112,88,0
tracker160.pth,target267.pth,148,52,0
tracker160.pth,target269.pth,124,76,0
tracker160.pth,target271.pth,143,57,0
tracker160.pth,target273.pth,144,56,0
tracker160.pth,target275.pth,120,80,0
tracker162.pth,target1.pth,108,92,0
tracker162.pth,target3.pth,67,133,0
tracker162.pth,target5.pth,107,93,0
tracker162.pth,target7.pth,60,140,0
tracker162.pth,target9.pth,82,118,0
tracker162.pth,target11.pth,149,51,0
tracker162.pth,target13.pth,73,127,0
tracker162.pth,target15.pth,66,134,0
tracker162.pth,target17.pth,91,109,0
tracker162.pth,target19.pth,73,127,0
tracker162.pth,target21.pth,70,130,0
tracker162.pth,target23.pth,95,105,0
tracker162.pth,target25.pth,89,111,0
tracker162.pth,target27.pth,102,98,0
tracker162.pth,target29.pth,98,102,0
tracker162.pth,target31.pth,84,116,0
tracker162.pth,target33.pth,53,147,0
tracker162.pth,target35.pth,63,137,0
tracker162.pth,target37.pth,107,93,0
tracker162.pth,target39.pth,143,57,0
tracker162.pth,target41.pth,152,48,0
tracker162.pth,target43.pth,53,147,0
tracker162.pth,target45.pth,70,130,0
tracker162.pth,target47.pth,67,133,0
tracker162.pth,target49.pth,75,125,0
tracker162.pth,target51.pth,141,59,0
tracker162.pth,target53.pth,138,62,0
tracker162.pth,target55.pth,44,156,0
tracker162.pth,target57.pth,70,130,0
tracker162.pth,target59.pth,83,117,0
tracker162.pth,target61.pth,135,65,0
tracker162.pth,target63.pth,81,119,0
tracker162.pth,target65.pth,93,107,0
tracker162.pth,target67.pth,117,83,0
tracker162.pth,target69.pth,122,78,0
tracker162.pth,target71.pth,131,69,0
tracker162.pth,target73.pth,102,98,0
tracker162.pth,target75.pth,151,49,0
tracker162.pth,target77.pth,78,122,0
tracker162.pth,target79.pth,129,71,0
tracker162.pth,target81.pth,141,59,0
tracker162.pth,target83.pth,156,44,0
tracker162.pth,target85.pth,114,86,0
tracker162.pth,target87.pth,99,101,0
tracker162.pth,target89.pth,174,26,0
tracker162.pth,target91.pth,127,73,0
tracker162.pth,target93.pth,148,52,0
tracker162.pth,target95.pth,126,74,0
tracker162.pth,target97.pth,123,77,0
tracker162.pth,target99.pth,123,77,0
tracker162.pth,target101.pth,63,137,0
tracker162.pth,target103.pth,112,88,0
tracker162.pth,target105.pth,79,121,0
tracker162.pth,target107.pth,119,81,0
tracker162.pth,target109.pth,121,79,0
tracker162.pth,target111.pth,139,61,0
tracker162.pth,target113.pth,121,79,0
tracker162.pth,target115.pth,128,72,0
tracker162.pth,target117.pth,144,56,0
tracker162.pth,target119.pth,181,19,0
tracker162.pth,target121.pth,126,74,0
tracker162.pth,target123.pth,147,53,0
tracker162.pth,target125.pth,111,89,0
tracker162.pth,target127.pth,123,77,0
tracker162.pth,target129.pth,35,165,0
tracker162.pth,target131.pth,42,158,0
tracker162.pth,target133.pth,97,103,0
tracker162.pth,target135.pth,111,89,0
tracker162.pth,target137.pth,167,33,0
tracker162.pth,target139.pth,156,44,0
tracker162.pth,target141.pth,122,78,0
tracker162.pth,target143.pth,83,117,0
tracker162.pth,target145.pth,127,73,0
tracker162.pth,target147.pth,115,85,0
tracker162.pth,target149.pth,74,126,0
tracker162.pth,target151.pth,126,74,0
tracker162.pth,target153.pth,114,86,0
tracker162.pth,target155.pth,68,132,0
tracker162.pth,target157.pth,115,85,0
tracker162.pth,target159.pth,137,63,0
tracker162.pth,target161.pth,67,133,0
tracker162.pth,target163.pth,113,87,0
tracker162.pth,target165.pth,64,136,0
tracker162.pth,target167.pth,71,129,0
tracker162.pth,target169.pth,114,86,0
tracker162.pth,target171.pth,97,103,0
tracker162.pth,target173.pth,121,79,0
tracker162.pth,target175.pth,119,81,0
tracker162.pth,target177.pth,83,117,0
tracker162.pth,target179.pth,52,148,0
tracker162.pth,target181.pth,93,107,0
tracker162.pth,target183.pth,183,17,0
tracker162.pth,target185.pth,186,14,0
tracker162.pth,target187.pth,193,7,0
tracker162.pth,target189.pth,159,41,0
tracker162.pth,target191.pth,118,82,0
tracker162.pth,target193.pth,88,112,0
tracker162.pth,target195.pth,96,104,0
tracker162.pth,target197.pth,112,88,0
tracker162.pth,target199.pth,87,113,0
tracker162.pth,target201.pth,141,59,0
tracker162.pth,target203.pth,102,98,0
tracker162.pth,target205.pth,151,49,0
tracker162.pth,target207.pth,122,78,0
tracker162.pth,target209.pth,178,22,0
tracker162.pth,target211.pth,186,14,0
tracker162.pth,target213.pth,165,35,0
tracker162.pth,target215.pth,178,22,0
tracker162.pth,target217.pth,117,83,0
tracker162.pth,target219.pth,153,47,0
tracker162.pth,target221.pth,167,33,0
tracker162.pth,target223.pth,189,11,0
tracker162.pth,target225.pth,168,32,0
tracker162.pth,target227.pth,160,40,0
tracker162.pth,target229.pth,156,44,0
tracker162.pth,target231.pth,189,11,0
tracker162.pth,target233.pth,198,2,0
tracker162.pth,target235.pth,200,0,0
tracker162.pth,target237.pth,175,25,0
tracker162.pth,target239.pth,158,42,0
tracker162.pth,target241.pth,88,112,0
tracker162.pth,target243.pth,125,75,0
tracker162.pth,target245.pth,99,101,0
tracker162.pth,target247.pth,141,59,0
tracker162.pth,target249.pth,154,46,0
tracker162.pth,target251.pth,59,141,0
tracker162.pth,target253.pth,84,116,0
tracker162.pth,target255.pth,39,161,0
tracker162.pth,target257.pth,40,160,0
tracker162.pth,target259.pth,89,111,0
tracker162.pth,target261.pth,127,73,0
tracker162.pth,target263.pth,134,66,0
tracker162.pth,target265.pth,145,55,0
tracker162.pth,target267.pth,102,98,0
tracker162.pth,target269.pth,105,95,0
tracker162.pth,target271.pth,175,25,0
tracker162.pth,target273.pth,143,57,0
tracker162.pth,target275.pth,129,71,0
tracker164.pth,target1.pth,148,52,0
tracker164.pth,target3.pth,142,58,0
tracker164.pth,target5.pth,116,84,0
tracker164.pth,target7.pth,106,94,0
tracker164.pth,target9.pth,88,112,0
tracker164.pth,target11.pth,64,136,0
tracker164.pth,target13.pth,102,98,0
tracker164.pth,target15.pth,150,50,0
tracker164.pth,target17.pth,75,125,0
tracker164.pth,target19.pth,107,93,0
tracker164.pth,target21.pth,124,76,0
tracker164.pth,target23.pth,110,90,0
tracker164.pth,target25.pth,162,38,0
tracker164.pth,target27.pth,116,84,0
tracker164.pth,target29.pth,120,80,0
tracker164.pth,target31.pth,147,53,0
tracker164.pth,target33.pth,119,81,0
tracker164.pth,target35.pth,106,94,0
tracker164.pth,target37.pth,60,140,0
tracker164.pth,target39.pth,117,83,0
tracker164.pth,target41.pth,57,143,0
tracker164.pth,target43.pth,65,135,0
tracker164.pth,target45.pth,46,154,0
tracker164.pth,target47.pth,53,147,0
tracker164.pth,target49.pth,115,85,0
tracker164.pth,target51.pth,107,93,0
tracker164.pth,target53.pth,110,90,0
tracker164.pth,target55.pth,91,109,0
tracker164.pth,target57.pth,63,137,0
tracker164.pth,target59.pth,55,145,0
tracker164.pth,target61.pth,160,40,0
tracker164.pth,target63.pth,85,115,0
tracker164.pth,target65.pth,142,58,0
tracker164.pth,target67.pth,93,107,0
tracker164.pth,target69.pth,150,50,0
tracker164.pth,target71.pth,161,39,0
tracker164.pth,target73.pth,109,91,0
tracker164.pth,target75.pth,105,95,0
tracker164.pth,target77.pth,82,118,0
tracker164.pth,target79.pth,67,133,0
tracker164.pth,target81.pth,117,83,0
tracker164.pth,target83.pth,70,130,0
tracker164.pth,target85.pth,50,150,0
tracker164.pth,target87.pth,102,98,0
tracker164.pth,target89.pth,95,105,0
tracker164.pth,target91.pth,122,78,0
tracker164.pth,target93.pth,67,133,0
tracker164.pth,target95.pth,102,98,0
tracker164.pth,target97.pth,119,81,0
tracker164.pth,target99.pth,135,65,0
tracker164.pth,target101.pth,105,95,0
tracker164.pth,target103.pth,78,122,0
tracker164.pth,target105.pth,41,159,0
tracker164.pth,target107.pth,61,139,0
tracker164.pth,target109.pth,55,145,0
tracker164.pth,target111.pth,44,156,0
tracker164.pth,target113.pth,22,178,0
tracker164.pth,target115.pth,38,162,0
tracker164.pth,target117.pth,55,145,0
tracker164.pth,target119.pth,113,87,0
tracker164.pth,target121.pth,106,94,0
tracker164.pth,target123.pth,117,83,0
tracker164.pth,target125.pth,67,133,0
tracker164.pth,target127.pth,103,97,0
tracker164.pth,target129.pth,38,162,0
tracker164.pth,target131.pth,130,70,0
tracker164.pth,target133.pth,65,135,0
tracker164.pth,target135.pth,136,64,0
tracker164.pth,target137.pth,129,71,0
tracker164.pth,target139.pth,74,126,0
tracker164.pth,target141.pth,103,97,0
tracker164.pth,target143.pth,117,83,0
tracker164.pth,target145.pth,45,155,0
tracker164.pth,target147.pth,86,114,0
tracker164.pth,target149.pth,126,74,0
tracker164.pth,target151.pth,145,55,0
tracker164.pth,target153.pth,185,15,0
tracker164.pth,target155.pth,157,43,0
tracker164.pth,target157.pth,135,65,0
tracker164.pth,target159.pth,56,144,0
tracker164.pth,target161.pth,137,63,0
tracker164.pth,target163.pth,120,80,0
tracker164.pth,target165.pth,42,158,0
tracker164.pth,target167.pth,23,177,0
tracker164.pth,target169.pth,58,142,0
tracker164.pth,target171.pth,63,137,0
tracker164.pth,target173.pth,117,83,0
tracker164.pth,target175.pth,60,140,0
tracker164.pth,target177.pth,108,92,0
tracker164.pth,target179.pth,40,160,0
tracker164.pth,target181.pth,124,76,0
tracker164.pth,target183.pth,159,41,0
tracker164.pth,target185.pth,174,26,0
tracker164.pth,target187.pth,136,64,0
tracker164.pth,target189.pth,141,59,0
tracker164.pth,target191.pth,136,64,0
tracker164.pth,target193.pth,121,79,0
tracker164.pth,target195.pth,97,103,0
tracker164.pth,target197.pth,119,81,0
tracker164.pth,target199.pth,168,32,0
tracker164.pth,target201.pth,127,73,0
tracker164.pth,target203.pth,95,105,0
tracker164.pth,target205.pth,105,95,0
tracker164.pth,target207.pth,38,162,0
tracker164.pth,target209.pth,120,80,0
tracker164.pth,target211.pth,136,64,0
tracker164.pth,target213.pth,139,61,0
tracker164.pth,target215.pth,175,25,0
tracker164.pth,target217.pth,141,59,0
tracker164.pth,target219.pth,170,30,0
tracker164.pth,target221.pth,166,34,0
tracker164.pth,target223.pth,196,4,0
tracker164.pth,target225.pth,180,20,0
tracker164.pth,target227.pth,162,38,0
tracker164.pth,target229.pth,102,98,0
tracker164.pth,target231.pth,183,17,0
tracker164.pth,target233.pth,191,9,0
tracker164.pth,target235.pth,155,45,0
tracker164.pth,target237.pth,140,60,0
tracker164.pth,target239.pth,136,64,0
tracker164.pth,target241.pth,161,39,0
tracker164.pth,target243.pth,87,113,0
tracker164.pth,target245.pth,147,53,0
tracker164.pth,target247.pth,125,75,0
tracker164.pth,target249.pth,64,136,0
tracker164.pth,target251.pth,104,96,0
tracker164.pth,target253.pth,119,81,0
tracker164.pth,target255.pth,106,94,0
tracker164.pth,target257.pth,75,125,0
tracker164.pth,target259.pth,92,108,0
tracker164.pth,target261.pth,70,130,0
tracker164.pth,target263.pth,140,60,0
tracker164.pth,target265.pth,184,16,0
tracker164.pth,target267.pth,164,36,0
tracker164.pth,target269.pth,104,96,0
tracker164.pth,target271.pth,107,93,0
tracker164.pth,target273.pth,144,56,0
tracker164.pth,target275.pth,118,82,0
tracker166.pth,target1.pth,183,17,0
tracker166.pth,target3.pth,173,27,0
tracker166.pth,target5.pth,145,55,0
tracker166.pth,target7.pth,132,68,0
tracker166.pth,target9.pth,145,55,0
tracker166.pth,target11.pth,110,90,0
tracker166.pth,target13.pth,188,12,0
tracker166.pth,target15.pth,108,92,0
tracker166.pth,target17.pth,81,119,0
tracker166.pth,target19.pth,150,50,0
tracker166.pth,target21.pth,171,29,0
tracker166.pth,target23.pth,153,47,0
tracker166.pth,target25.pth,155,45,0
tracker166.pth,target27.pth,174,26,0
tracker166.pth,target29.pth,186,14,0
tracker166.pth,target31.pth,174,26,0
tracker166.pth,target33.pth,143,57,0
tracker166.pth,target35.pth,66,134,0
tracker166.pth,target37.pth,47,153,0
tracker166.pth,target39.pth,108,92,0
tracker166.pth,target41.pth,44,156,0
tracker166.pth,target43.pth,85,115,0
tracker166.pth,target45.pth,82,118,0
tracker166.pth,target47.pth,67,133,0
tracker166.pth,target49.pth,102,98,0
tracker166.pth,target51.pth,178,22,0
tracker166.pth,target53.pth,153,47,0
tracker166.pth,target55.pth,127,73,0
tracker166.pth,target57.pth,86,114,0
tracker166.pth,target59.pth,91,109,0
tracker166.pth,target61.pth,123,77,0
tracker166.pth,target63.pth,69,131,0
tracker166.pth,target65.pth,129,71,0
tracker166.pth,target67.pth,166,34,0
tracker166.pth,target69.pth,146,54,0
tracker166.pth,target71.pth,167,33,0
tracker166.pth,target73.pth,103,97,0
tracker166.pth,target75.pth,56,144,0
tracker166.pth,target77.pth,182,18,0
tracker166.pth,target79.pth,157,43,0
tracker166.pth,target81.pth,127,73,0
tracker166.pth,target83.pth,80,120,0
tracker166.pth,target85.pth,165,35,0
tracker166.pth,target87.pth,172,28,0
tracker166.pth,target89.pth,177,23,0
tracker166.pth,target91.pth,174,26,0
tracker166.pth,target93.pth,114,86,0
tracker166.pth,target95.pth,172,28,0
tracker166.pth,target97.pth,136,64,0
tracker166.pth,target99.pth,175,25,0
tracker166.pth,target101.pth,158,42,0
tracker166.pth,target103.pth,92,108,0
tracker166.pth,target105.pth,63,137,0
tracker166.pth,target107.pth,145,55,0
tracker166.pth,target109.pth,40,160,0
tracker166.pth,target111.pth,22,178,0
tracker166.pth,target113.pth,15,185,0
tracker166.pth,target115.pth,16,184,0
tracker166.pth,target117.pth,38,162,0
tracker166.pth,target119.pth,140,60,0
tracker166.pth,target121.pth,104,96,0
tracker166.pth,target123.pth,162,38,0
tracker166.pth,target125.pth,154,46,0
tracker166.pth,target127.pth,144,56,0
tracker166.pth,target129.pth,121,79,0
tracker166.pth,target131.pth,123,77,0
tracker166.pth,target133.pth,157,43,0
tracker166.pth,target135.pth,188,12,0
tracker166.pth,target137.pth,147,53,0
tracker166.pth,target139.pth,61,139,0
tracker166.pth,target141.pth,125,75,0
tracker166.pth,target143.pth,71,129,0
tracker166.pth,target145.pth,118,82,0
tracker166.pth,target147.pth,136,64,0
tracker166.pth,target149.pth,168,32,0
tracker166.pth,target151.pth,176,24,0
tracker166.pth,target153.pth,164,36,0
tracker166.pth,target155.pth,150,50,0
tracker166.pth,target157.pth,187,13,0
tracker166.pth,target159.pth,146,54,0
tracker166.pth,target161.pth,75,125,0
tracker166.pth,target163.pth,147,53,0
tracker166.pth,target165.pth,199,1,0
tracker166.pth,target167.pth,54,146,0
tracker166.pth,target169.pth,70,130,0
tracker166.pth,target171.pth,130,70,0
tracker166.pth,target173.pth,156,44,0
tracker166.pth,target175.pth,68,132,0
tracker166.pth,target177.pth,148,52,0
tracker166.pth,target179.pth,142,58,0
tracker166.pth,target181.pth,172,28,0
tracker166.pth,target183.pth,195,5,0
tracker166.pth,target185.pth,184,16,0
tracker166.pth,target187.pth,179,21,0
tracker166.pth,target189.pth,161,39,0
tracker166.pth,target191.pth,159,41,0
tracker166.pth,target193.pth,161,39,0
tracker166.pth,target195.pth,138,62,0
tracker166.pth,target197.pth,160,40,0
tracker166.pth,target199.pth,174,26,0
tracker166.pth,target201.pth,152,48,0
tracker166.pth,target203.pth,152,48,0
